id,artist,track,platform,country,streams,month,last+AF8-updated
963,Rema,Calm Down,Spotify,LU,831436,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:12:16
964,Rema,Calm Down,Spotify,DK,595831,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:12:16
965,Rema,Calm Down,Spotify,SE,531001,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:12:16
966,Rema,Calm Down,Spotify,PA,514332,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:12:16
967,Rema,Calm Down,Spotify,RO,495141,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:12:16
968,Rema,Calm Down,Spotify,EG,319933,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:12:16
969,Rema,Calm Down,Spotify,CY,265799,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:12:16
970,Rema,Calm Down,Spotify,HN,259592,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:12:16
971,Rema,Calm Down,Spotify,NI,223732,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:12:16
972,Rema,Calm Down,Spotify,NO,205828,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:12:16
973,Rema,Calm Down,Spotify,SA,203712,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:12:16
974,Rema,Calm Down,Spotify,SK,68790,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:12:16
975,Rema,Calm Down,Spotify,NZ,48197,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:12:16
976,Rema,BUBALU,Spotify,CO,23397440,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:12:24
977,Rema,BUBALU,Spotify,ES,16383544,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:12:24
978,Rema,BUBALU,Spotify,PE,13345367,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:12:24
979,Rema,BUBALU,Spotify,CL,5090902,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:12:24
980,Rema,BUBALU,Spotify,EC,3748165,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:12:24
981,Rema,BUBALU,Spotify,CR,2438663,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:12:24
982,Rema,BUBALU,Spotify,VE,1386085,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:12:24
983,Rema,BUBALU,Spotify,BO,1208750,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:12:24
984,Rema,BUBALU,Spotify,MX,1201063,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:12:24
985,Rema,BUBALU,Spotify,PY,966585,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:12:24
986,Rema,BUBALU,Spotify,GT,930802,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:12:24
987,Rema,BUBALU,Spotify,PA,891988,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:12:24
988,Rema,BUBALU,Spotify,SV,566841,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:12:24
989,Rema,BUBALU,Spotify,AR,418213,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:12:24
990,Rema,BUBALU,Spotify,HN,359319,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:12:24
991,Rema,BUBALU,Spotify,UY,188328,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:12:24
992,Rema,BUBALU,Spotify,DO,94267,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:12:24
993,Rema,BUBALU,Spotify,NI,54155,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:12:24
994,Rema,Fi Kan We Kan,Spotify,NG,28352890,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:12:33
995,Rema,Baby (Is it a Crime),Spotify,NG,27283566,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:12:41
996,Rema,OZEBA,Spotify,NG,24448184,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:12:50
997,Rema,Soweto,Spotify,NG,12566329,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:12:59
998,Rema,Soweto,Spotify,FR,5115229,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:12:59
999,Rema,Soweto,Spotify,NL,3192064,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:12:59
1000,Rema,Soweto,Spotify,MA,1425604,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:12:59
1001,Rema,Soweto,Spotify,CH,447095,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:12:59
1002,Rema,Soweto,Spotify,ZA,322998,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:12:59
1003,Rema,Soweto,Spotify,AE,248515,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:12:59
1004,Rema,Soweto,Spotify,LU,100461,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:12:59
1005,Rema,Favourite Girl,Spotify,NG,22180550,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:13:08
1006,Rema,Charm,Spotify,NG,11318871,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:13:15
1007,Rema,Charm,Spotify,FR,5095118,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:13:15
1008,Rema,Charm,Spotify,NL,2828174,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:13:15
1009,Rema,Charm,Spotify,MA,1216914,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:13:15
1010,Rema,Charm,Spotify,CH,969493,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:13:15
1011,Rema,Charm,Spotify,AE,287770,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:13:15
1012,Rema,Charm,Spotify,LU,86208,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:13:15
1013,Rema,Charm,Spotify,CY,5493,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:13:15
1014,Rema,FUN,Spotify,NG,20333467,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:13:24
1015,Rema,BENIN BOYS,Spotify,NG,19371291,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:13:32
1016,Rema,HEHEHE,Spotify,NG,18990953,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:13:38
1017,Rema,DND,Spotify,NG,16147714,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:13:45
1018,Rema,Bout U,Spotify,NG,14382670,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:13:52
1019,Rema,Holiday,Spotify,NG,11744845,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:13:59
1020,Rema,AZAMAN,Spotify,NG,11492212,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:14:05
1021,Rema,44,Spotify,ES,11000837,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:14:13
1022,Rema,YAYO,Spotify,NG,10658186,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:14:21
1023,Rema,Soundgasm,Spotify,NL,7727348,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:14:29
1024,Rema,Soundgasm,Spotify,NG,1402421,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:14:29
1025,Rema,Soundgasm,Spotify,MA,83689,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:14:29
1026,Rema,Soundgasm,Spotify,LU,49029,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:14:29
1027,Rema,WAR MACHINE,Spotify,NG,9145161,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:14:37
1028,Rema,MARCH AM,Spotify,NG,7410280,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:14:43
1029,Rema,Who+//3//f/9-s Dat Girl,Spotify,NG,5802091,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:14:50
1030,Rema,KELEBU,Spotify,NG,6192548,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:15:01
1031,Rema,Trouble Maker,Spotify,NG,5332577,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:15:09
1032,Rema,TOXIC,Spotify,FR,4718218,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:15:16
1033,Rema,TOXIC,Spotify,BE,419550,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:15:16
1034,Rema,TOXIC,Spotify,CH,173580,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:15:16
1035,Rema,TOXIC,Spotify,LU,12788,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:15:16
1036,Rema,Red Potion,Spotify,NG,4484419,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:15:23
1037,Rema,HEIS,Spotify,NG,4443182,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:15:32
1038,Rema,Won Da Mo,Spotify,NG,4298465,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:15:47
1039,Rema,Don't Leave,Spotify,NG,2988105,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:15:55
1040,Rema,Reason You,Spotify,NG,2832934,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:16:03
1041,Rema,Smooth Criminal,Spotify,NG,2775889,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:16:13
1042,Rema,Ayo Girl (Fayahh Beat),Spotify,FR,2518864,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:16:20
1043,Rema,Ayo Girl (Fayahh Beat),Spotify,NG,80154,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:16:20
1044,Rema,Ayo Girl (Fayahh Beat),Spotify,NO,67677,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:16:20
1045,Rema,Ayo Girl (Fayahh Beat),Spotify,LU,3104,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:16:20
1046,Rema,NOW I KNOW,Spotify,NG,2701771,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:16:26
1047,Rema,HOV,Spotify,NG,2608294,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:16:35
1048,Rema,VILLAIN,Spotify,NG,2247380,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:16:44
1049,Rema,EGUNGUN,Spotify,NG,2097119,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:16:55
1050,Rema,Dimension,Spotify,NG,1206762,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:17:01
1051,Rema,Dimension,Spotify,GB,375671,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:17:01
1052,Rema,Mukulu,Spotify,NG,1059773,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:17:09
1053,Rema,Pretty Girl,Spotify,NG,1017087,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:17:16
1054,Rema,Time N Affection,Spotify,NG,930495,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:17:31
1055,Rema,FYN,Spotify,NG,904196,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:17:39
1056,Rema,Hide +ACY- Seek +AC0- Rema Remix,Spotify,NG,743882,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:17:47
1057,Rema,Compromise,Spotify,NG,728039,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:17:56
1058,Rema,Are You There?,Spotify,NG,554500,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:18:10
1059,Rema,Amina,Spotify,NG,380666,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:18:20
1060,Rema,Addicted,Spotify,NG,322697,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:18:28
1061,Rema,Divine,Spotify,NG,302531,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:18:35
1062,Rema,Dirty,Spotify,NG,255279,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:19:17
1063,Rema,Jo,Spotify,NG,250078,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:19:32
1064,Rema,Hold Me,Spotify,NG,228058,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:19:41
1065,Rema,Mara,Spotify,NG,217310,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:19:51
1066,Rema,Wine,Spotify,NG,176765,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:19:59
1067,Rema,Alle,Spotify,NG,158234,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:20:13
1068,Rema,Runaway,Spotify,NG,156009,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:20:30
1069,Rema,Oroma Baby,Spotify,NG,155281,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:20:41
1070,Rema,Love,Spotify,NG,145875,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:20:53
1071,Rema,Dunno Me (Freestyle),Spotify,NG,138860,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:21:00
1072,Rema,Carry,Spotify,NG,96291,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:21:09
1073,Rema,Only You,Spotify,NG,109373,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:21:18
1074,Rema,Woman,Spotify,MA,104727,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:21:34
1075,Rema,Dumebi,Spotify,MA,82451,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:21:42
1076,Rema,Won Le Le,Spotify,NG,35869,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:21:58
1077,Rema,Iron Man,Spotify,MA,28796,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:22:21
1078,Rema,Wake Up,Spotify,NG,31314,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:22:34
1079,Rema,Pantera,Spotify,NG,26669,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:22:44
1080,Rema,Bounce,Spotify,NG,10017,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:23:27
1081,Ayra Starr,Santa,Spotify,Global,626366056,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:02
1082,Ayra Starr,Santa,Spotify,ES,108537196,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:02
1083,Ayra Starr,Santa,Spotify,MX,107903731,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:02
1084,Ayra Starr,Santa,Spotify,PE,48821693,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:02
1085,Ayra Starr,Santa,Spotify,AR,47883782,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:02
1086,Ayra Starr,Santa,Spotify,CL,37869598,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:02
1087,Ayra Starr,Santa,Spotify,CO,36229700,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:02
1088,Ayra Starr,Santa,Spotify,IT,18726768,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:02
1089,Ayra Starr,Santa,Spotify,US,14974082,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:02
1090,Ayra Starr,Santa,Spotify,EC,14442697,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:02
1091,Ayra Starr,Santa,Spotify,CR,12246882,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:02
1092,Ayra Starr,Santa,Spotify,GT,10089179,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:02
1093,Ayra Starr,Santa,Spotify,PY,7443735,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:02
1094,Ayra Starr,Santa,Spotify,VE,7034488,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:02
1095,Ayra Starr,Santa,Spotify,BO,6960832,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:02
1096,Ayra Starr,Santa,Spotify,SV,6085669,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:02
1097,Ayra Starr,Santa,Spotify,PA,5786084,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:02
1098,Ayra Starr,Santa,Spotify,DO,5550185,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:02
1099,Ayra Starr,Santa,Spotify,HN,5118507,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:02
1100,Ayra Starr,Santa,Spotify,UY,4137298,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:02
1101,Ayra Starr,Santa,Spotify,PT,3198313,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:02
1102,Ayra Starr,Santa,Spotify,NI,2906328,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:02
1103,Ayra Starr,Santa,Spotify,CH,2318522,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:02
1104,Ayra Starr,Santa,Spotify,NL,689313,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:02
1105,Ayra Starr,Santa,Spotify,EG,204281,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:02
1106,Ayra Starr,Santa,Spotify,LU,186728,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:02
1107,Ayra Starr,Santa,Spotify,PK,176718,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:02
1108,Ayra Starr,Santa,Spotify,NG,147708,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:02
1109,Ayra Starr,Santa,Spotify,KZ,99310,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:02
1110,Ayra Starr,Santa,Spotify,EE,69475,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:02
1111,Ayra Starr,Rush,Spotify,Global,141652764,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:14
1112,Ayra Starr,Rush,Spotify,FR,45367028,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:14
1113,Ayra Starr,Rush,Spotify,NL,22653136,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:14
1114,Ayra Starr,Rush,Spotify,GB,14457613,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:14
1115,Ayra Starr,Rush,Spotify,ZA,8190818,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:14
1116,Ayra Starr,Rush,Spotify,CA,8100415,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:14
1117,Ayra Starr,Rush,Spotify,NG,7300294,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:14
1118,Ayra Starr,Rush,Spotify,BE,5098398,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:14
1119,Ayra Starr,Rush,Spotify,SE,4586213,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:14
1120,Ayra Starr,Rush,Spotify,CH,4548377,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:14
1121,Ayra Starr,Rush,Spotify,MA,2438937,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:14
1122,Ayra Starr,Rush,Spotify,AE,1417802,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:14
1123,Ayra Starr,Rush,Spotify,DE,1401885,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:14
1124,Ayra Starr,Rush,Spotify,DK,1331118,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:14
1125,Ayra Starr,Rush,Spotify,NO,718857,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:14
1126,Ayra Starr,Rush,Spotify,LU,687775,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:14
1127,Ayra Starr,Rush,Spotify,PT,665387,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:14
1128,Ayra Starr,Rush,Spotify,PA,243682,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:14
1129,Ayra Starr,Rush,Spotify,IE,203337,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:14
1130,Ayra Starr,Rush,Spotify,SA,140073,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:14
1131,Ayra Starr,Rush,Spotify,CY,98318,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:14
1132,Ayra Starr,Rush,Spotify,SG,48148,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:14
1133,Ayra Starr,Rush,Spotify,AT,39473,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:14
1134,Ayra Starr,No love,Spotify,FR,32018334,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:28
1135,Ayra Starr,No love,Spotify,LU,134368,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:28
1136,Ayra Starr,No love,Spotify,BE,109272,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:28
1137,Ayra Starr,No love,Spotify,CH,72869,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:28
1138,Ayra Starr,No love,Spotify,MA,28405,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:28
1139,Ayra Starr,Bad Vibes,Spotify,NG,26312767,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:38
1140,Ayra Starr,Commas,Spotify,NG,17434302,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:49
1141,Ayra Starr,Commas,Spotify,NL,4171980,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:24:49
1142,Ayra Starr,Ngozi,Spotify,NG,14639465,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:25:02
1143,Ayra Starr,Gimme Dat,Spotify,NG,14694531,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:25:12
1144,Ayra Starr,Escaladizzy II,Spotify,NG,10071209,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:25:21
1145,Ayra Starr,Hot Body,Spotify,NG,9995982,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:25:30
1146,Ayra Starr,Comforter,Spotify,MA,9190575,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:25:46
1147,Ayra Starr,Stamina,Spotify,NG,8764994,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:25:56
1148,Ayra Starr,Last Heartbreak Song,Spotify,NG,7385147,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:26:18
1149,Ayra Starr,Last Heartbreak Song,Spotify,ZA,1148629,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:26:18
1150,Ayra Starr,People,Spotify,NG,3797695,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:26:25
1151,Ayra Starr,People,Spotify,NL,2671505,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:26:25
1152,Ayra Starr,People,Spotify,ZA,733666,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:26:25
1153,Ayra Starr,People,Spotify,AE,14128,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:26:25
1154,Ayra Starr,All The Love,Spotify,NG,6738826,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:26:35
1155,Ayra Starr,Who+//3//f/9-s Dat Girl,Spotify,NG,5802091,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:26:55
1156,Ayra Starr,Rhythm +ACY- Blues,Spotify,NG,6335020,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:27:15
1157,Ayra Starr,Overloading (OVERDOSE),Spotify,NG,5932103,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:27:24
1158,Ayra Starr,Love Don't Cost A Dime (Re+AC0-Up),Spotify,NG,5516124,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:27:32
1159,Ayra Starr,Sability,Spotify,NG,5091689,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:27:38
1160,Ayra Starr,2 Sugar,Spotify,NG,4368441,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:27:47
1161,Ayra Starr,2 Sugar,Spotify,ZA,39857,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:27:47
1162,Ayra Starr,2 Sugar,Spotify,CY,4954,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:27:47
1163,Ayra Starr,Won Da Mo,Spotify,NG,4298465,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:27:57
1164,Ayra Starr,Goodbye (Warm Up),Spotify,NG,4088274,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:28:06
1165,Ayra Starr,Jazzy's Song,Spotify,NG,2167190,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:28:15
1167,Ayra Starr,Bora Bora,Spotify,PK,1349044,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:28:49
1168,Ayra Starr,Hype+//3//Q-,Spotify,FR,1178776,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:28:58
1169,Ayra Starr,Running,Spotify,NG,703497,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:29:07
1170,Ayra Starr,GOOD FEELiNGS,Spotify,NL,216467,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:29:16
1171,Ayra Starr,GOOD FEELiNGS,Spotify,NO,89190,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:29:16
1172,Ayra Starr,GOOD FEELiNGS,Spotify,CH,61916,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:29:16
1173,Ayra Starr,GOOD FEELiNGS,Spotify,HK,47777,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:29:16
1174,Ayra Starr,GOOD FEELiNGS,Spotify,AE,23225,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:29:16
1175,Ayra Starr,GOOD FEELiNGS,Spotify,EE,7519,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:29:16
1176,Ayra Starr,Woman Commando,Spotify,NG,600553,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:29:26
1177,Ayra Starr,Disturbing U,Spotify,NG,577387,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:29:36
1178,Ayra Starr,Dangerous,Spotify,NG,444906,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:29:45
1179,Ayra Starr,Beggie Beggie,Spotify,NG,432222,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:29:54
1180,Ayra Starr,Big FU,Spotify,NO,102418,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:30:04
1181,Ayra Starr,Big FU,Spotify,DK,74882,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:30:04
1182,Ayra Starr,Amina,Spotify,NG,380666,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:30:13
1183,Ayra Starr,PINACOLADA,Spotify,NG,366891,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:30:25
1184,Ayra Starr,Fashion Killer,Spotify,NG,359182,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:30:40
1185,Ayra Starr,Many Roads,Spotify,NG,341410,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:30:47
1186,Ayra Starr,How Many Times,Spotify,NG,297604,2025+AC0-11+AC0-12,2025+AC0-11+AC0-12 09:30:58
